ISPREMIER,AGE21PLUSINDICATOR,AGE18TO21INDICATOR,AGE13TO18INDICATOR,GENDERCODE,BIRTHDATE,LOYALTYEMAILOFFEROPTININDICATOR,REWARDSEMAILOPTININDICATOR,REWARDSMOBILEOPTININDICATOR,REWARDSSMSOPTININDICATOR,THEATREMOBILEOFFEROPTININDICATOR,THEATRESMSOFFEROPTININDICATOR,LIFETIMEAWARDSEARNEDAMOUNT,LIFETIMESPENDAMOUNT,ONLINEFEESWAIVEDAMOUNT,ESTIMATEDINCOMERANGE,ESTIMATEDHOMEMARKETVALUERANGE,CHILDRENPRESENCE,HASFREQUENTVISITTHEATRENUMBER,TICKETQTYSUM,TICKETBALANCEDUESUM,CONCQTYSUM,CONCLOYDISCOUNTAMTSUM,CONCBALANCEDUESUM
0,1,0,0,3,8/18/1992,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,8/18/1992,1,1,1,0,1,0,0,35.16,0,0,0,3,1,3,37.29,18,-8.09,100.62
0,1,0,0,3,8/19/1992,1,1,1,0,1,0,0,49.3,0,0,0,3,1,9,84.78,15,0,102.93
0,1,0,0,3,8/19/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,8/19/1992,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,3,8/20/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,5,58.04,0,0,0
0,1,0,0,3,8/20/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,3,8/20/1992,1,1,1,0,1,0,0,6.94,0,0,0,3,1,10,101.62,17,-1.5,86.76
0,1,0,0,3,8/20/1992,1,1,1,0,1,0,0,5.82,0,0,0,3,0,0,0,6,0,30.5
0,1,0,0,3,8/20/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,8/20/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,2,0,11.22
0,1,0,0,3,8/21/1992,1,1,1,0,1,0,0,8.6,0,0,0,3,1,2,17.98,0,0,0
0,1,0,0,3,8/21/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,8/21/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,8/21/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,8/22/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,3,0,20.18
0,1,0,0,3,8/22/1992,1,1,1,0,1,0,0,4.1,0,0,0,3,0,0,0,5,0,22.48
0,1,0,0,3,8/22/1992,1,1,1,0,1,0,5,68.75,0,0,0,3,1,12,125.38,10,-8.09,62.41
0,1,0,0,3,8/23/1992,1,1,1,0,1,0,0,2.16,0,0,0,3,1,2,18,2,0,11.54
0,1,0,0,3,8/24/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,4,0,10.74
0,1,0,0,3,8/24/1992,0,0,0,0,0,0,0,5.88,0,0,0,3,0,3,24.15,3,0,7.41
0,1,0,0,3,8/25/1992,1,1,1,0,1,0,0,8.1,0,0,0,3,1,5,56.47,3,0,6.89
0,1,0,0,3,8/25/1992,1,1,0,0,0,0,0,15.4,5,0,0,3,0,4,51.96,0,0,0
0,1,0,0,3,8/26/1992,1,1,1,0,1,0,0,7.4,0,0,0,3,1,7,64.07,0,0,0
0,1,0,0,3,8/26/1992,1,1,0,0,0,0,0,15.6,5,0,0,3,1,4,56.4,0,0,0
0,1,0,0,3,8/26/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,8/26/1992,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,3,8/27/1992,0,0,0,0,0,0,0,0,0,0,0,3,0,8,129.92,0,0,0
0,1,0,0,3,8/27/1992,0,0,0,0,0,0,0,12.84,5,0,0,3,1,4,42.52,0,0,0
0,1,0,0,3,8/27/1992,0,1,0,0,0,0,0,10.4,2.5,0,0,3,1,2,26.98,0,0,0
0,1,0,0,3,8/27/1992,1,1,1,0,1,0,0,6.42,0,0,0,3,0,0,0,5,0,34.8
0,1,0,0,3,8/27/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,8/28/1992,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,8/31/1992,0,0,0,0,0,0,0,19.5,5,0,0,3,1,4,47.46,0,0,0
0,1,0,0,3,8/31/1992,0,1,0,0,0,0,0,5.2,2.5,0,0,3,1,2,25.98,0,0,0
0,1,0,0,3,9/1/1992,1,1,0,0,0,0,0,1.62,0,0,0,3,0,0,0,1,0,8.09
0,1,0,0,3,9/1/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/1/1992,1,1,1,0,1,0,0,4.13,0,0,0,3,0,0,0,3,0,21.71
0,1,0,0,3,9/2/1992,1,1,1,0,1,0,0,20.48,0,0,0,3,1,7,96.43,3,0,19.25
0,1,0,0,3,9/2/1992,1,1,1,0,1,0,0,7.78,0,0,0,3,1,2,7.98,1,0,6.36
0,1,0,0,3,9/2/1992,1,1,0,0,0,0,0,9.6,2.5,0,0,3,1,2,24.12,0,0,0
0,1,0,0,3,9/3/1992,0,0,0,0,0,0,0,12.8,2.5,0,0,3,0,2,41.12,0,0,0
0,1,0,0,3,9/4/1992,1,1,0,0,0,0,0,10.6,2.5,0,0,3,1,2,27.98,0,0,0
0,1,0,0,3,9/4/1992,1,1,1,0,1,0,0,3.4,0,0,0,3,1,2,18.16,0,0,0
0,1,0,0,3,9/5/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/5/1992,1,1,1,0,1,0,0,0.8,0,0,0,3,1,1,4.39,0,0,0
0,1,0,0,3,9/5/1992,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/5/1992,1,1,1,0,1,0,0,0.8,0,0,0,3,0,0,0,5,0,30.5
0,1,0,0,3,9/6/1992,1,1,1,0,1,0,0,14.58,0,0,0,3,1,8,85.36,13,0,58.36
0,1,0,0,3,9/7/1992,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/7/1992,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/8/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/8/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/9/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/9/1992,1,1,1,0,1,0,0,10.86,0,0,0,3,1,7,45.43,3,-5,9.09
0,1,0,0,3,9/9/1992,1,1,1,0,1,0,0,17.4,0,0,0,3,1,6,86.94,0,0,0
0,1,0,0,3,9/9/1992,1,1,0,0,0,0,0,51.52,0,0,0,3,1,17,150.84,1,0,4.02
0,1,0,0,3,9/9/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/9/1992,1,1,1,0,1,0,0,30.3,0,0,0,3,1,8,92.1,10,-8.09,55.25
0,1,0,0,3,9/10/1992,1,1,1,0,1,0,0,2.76,0,0,0,3,1,3,36,9,0,22.77
0,1,0,0,3,9/10/1992,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/10/1992,0,0,0,0,0,0,0,8,1.25,0,0,3,1,1,16.38,0,0,0
0,1,0,0,3,9/10/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/10/1992,0,1,0,0,0,0,0,6.4,2.5,0,0,3,1,2,31.98,0,0,0
0,1,0,0,3,9/11/1992,1,1,0,0,0,0,0,0,0,0,0,3,1,3,50.97,0,0,0
1,1,0,0,3,9/11/1992,1,1,1,0,1,0,0,13.2,4.5,0,0,3,1,10,150.9,5,-2.5,29.03
0,1,0,0,3,9/11/1992,0,0,0,0,0,0,0,9.8,2.5,0,0,3,1,2,23.98,0,0,0
0,1,0,0,3,9/11/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,0,0,3,9/11/1992,1,1,1,0,1,0,0,12.06,0,0,0,3,0,0,0,1,-1,6.49
0,1,0,0,3,9/12/1992,0,0,0,0,0,0,0,8.92,2.5,0,0,3,1,2,20.96,0,0,0
0,1,0,0,3,9/12/1992,1,1,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/13/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/13/1992,1,1,1,0,1,0,0,1.14,0,0,0,3,0,0,0,2,0,6.03
0,1,0,0,3,9/13/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/14/1992,1,1,1,0,1,0,0,1.62,0,0,0,3,0,0,0,1,0,8.88
0,1,0,0,3,9/14/1992,0,0,0,0,0,0,0,8.96,2.5,0,0,3,1,2,21.76,0,0,0
0,1,0,0,3,9/14/1992,1,1,0,0,0,0,0,16.4,2.5,0,0,3,1,2,31.98,0,0,0
0,1,0,0,3,9/15/1992,0,0,0,0,0,0,0,10.8,3.75,0,0,3,1,3,53.97,0,0,0
0,1,0,0,3,9/15/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/15/1992,1,1,0,0,0,0,0,7.8,2.5,0,0,3,1,2,15.12,0,0,0
0,1,0,0,3,9/16/1992,1,1,1,0,1,0,0,9.9,0,0,0,3,1,3,49.47,0,0,0
0,1,0,0,3,9/16/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,2,0,12.64
0,1,0,0,3,9/16/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/16/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/16/1992,1,1,1,0,1,0,0,2.46,0,0,0,3,0,0,0,6,0,12.73
0,1,0,0,3,9/17/1992,1,1,1,0,1,0,0,8.8,0,0,0,3,1,4,48,0,0,0
0,1,0,0,3,9/17/1992,1,1,1,0,1,0,0,13.4,0,0,0,3,1,2,18.06,0,0,0
0,1,0,0,3,9/17/1992,1,1,0,0,0,0,0,7.1,1.25,0,0,3,0,1,11.36,0,0,0
0,1,0,0,3,9/17/1992,0,0,0,0,0,0,0,4.2,0,0,0,3,1,2,23.5,0,0,0
0,1,0,0,3,9/18/1992,0,1,0,0,0,0,0,10,4,0,0,3,1,4,49.96,0,0,0
0,1,0,0,3,9/18/1992,1,1,1,0,1,0,0,3.32,0,0,0,3,0,0,0,3,0,18.14
0,1,0,0,3,9/18/1992,0,0,0,0,0,0,0,5.6,2.5,0,0,3,1,2,29.94,0,0,0
0,1,0,0,3,9/19/1992,1,1,1,0,1,0,0,22.04,0,0,0,3,1,6,80.94,8,0,41.3
0,1,0,0,3,9/19/1992,1,1,0,0,0,0,0,7.8,2.5,0,0,3,0,2,15,0,0,0
0,1,0,0,3,9/19/1992,0,0,0,0,0,0,0,2.84,0,0,0,3,0,1,14.19,0,0,0
0,1,0,0,3,9/20/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/20/1992,1,1,1,0,1,0,0,2.26,0,0,0,3,1,1,11.97,0,0,0
0,1,0,0,3,9/20/1992,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/21/1992,0,1,0,0,0,0,0,5.88,3.75,0,0,3,0,3,31.89,0,0,0
0,1,0,0,3,9/21/1992,0,1,0,0,0,0,0,0,0,0,0,3,1,2,38.98,0,0,0
0,1,0,0,3,9/21/1992,1,1,1,0,1,0,0,2.8,0,0,0,3,0,0,0,2,0,14.97
0,1,0,0,3,9/22/1992,1,1,1,0,1,0,0,2.82,0,0,0,3,0,0,0,2,0,15.7
0,1,0,0,3,9/22/1992,1,1,1,0,1,0,0,5.44,0,0,0,3,0,0,0,4,0,29.06
0,1,0,0,3,9/22/1992,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/22/1992,1,1,0,0,0,0,0,5,2.5,0,0,3,1,2,26.6,0,0,0
0,1,0,0,3,9/23/1992,1,1,1,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/24/1992,0,0,0,0,0,0,0,17.32,5,0,0,3,1,4,39.12,0,0,0
0,1,0,0,3,9/25/1992,0,0,0,0,0,0,0,6.8,2.5,0,0,3,1,2,34,0,0,0
0,1,0,0,3,9/25/1992,1,1,1,0,1,0,0,0,0,0,0,3,1,7,31.93,1,0,6.09
0,1,0,0,3,9/25/1992,1,1,1,0,1,0,0,28.14,0,0,0,3,1,7,101.13,3,0,15.76
0,1,0,0,3,9/26/1992,1,1,0,0,0,0,0,2.62,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/26/1992,1,1,1,0,1,0,0,3.84,0,0,0,3,0,0,0,3,0,20.52
0,1,0,0,3,9/26/1992,1,1,1,0,1,0,0,4.74,0,0,0,3,0,0,0,4,0,25.57
1,1,0,0,3,9/26/1992,1,1,1,0,1,0,0,8.2,0,0,0,3,0,6,29.9,0,0,0
0,1,0,0,3,9/26/1992,1,1,1,0,1,0,0,4.8,0,0,0,3,1,3,25.95,0,0,0
0,1,0,0,3,9/27/1992,1,1,0,0,0,0,0,44.58,0,0,0,3,0,0,0,24,-8.49,141.38
0,1,0,0,3,9/27/1992,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/27/1992,1,1,1,0,1,0,0,13.16,0,0,0,3,1,4,47.32,3,0,8.39
0,1,0,0,3,9/28/1992,0,0,0,0,0,0,0,4,2.5,0,0,3,1,2,19.98,0,0,0
0,1,0,0,3,9/28/1992,0,0,0,0,0,0,0,20.1,5,0,0,3,0,4,50.44,0,0,0
0,1,0,0,3,9/29/1992,1,1,0,0,0,0,0,4.04,0,0,0,3,0,0,0,3,0,21.97
0,1,0,0,3,9/29/1992,1,1,1,0,1,0,0,6.9,0,0,0,3,1,1,10.02,0,0,0
1,1,0,0,3,9/30/1992,1,1,1,0,1,0,0,6.6,0,0,0,3,1,8,151.92,1,-1,7.06
0,1,0,0,3,9/30/1992,1,1,1,0,1,0,0,5.84,0,0,0,3,1,3,4.5,0,0,0
0,1,0,0,3,9/30/1992,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,9/30/1992,0,0,0,0,0,0,0,0,0,0,0,3,1,2,22.98,0,0,0
1,1,0,0,3,9/30/1992,1,1,1,0,1,0,0,3,0,0,0,3,0,4,40.36,1,-0.5,6.27
0,1,0,0,3,9/30/1992,1,1,1,0,1,0,0,3.1,0,0,0,3,0,0,0,2,0,16.56
0,1,0,0,3,10/1/1992,1,1,1,0,1,0,0,2.8,0,0,0,3,0,0,0,2,0,15.01
0,1,0,0,3,10/1/1992,0,1,0,0,0,0,0,5.2,2.5,0,0,3,1,2,25.98,0,0,0
0,1,0,0,3,10/1/1992,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/1/1992,1,1,1,0,1,0,0,5.12,0,0,0,3,0,0,0,4,0,27.98
0,1,0,0,3,10/2/1992,0,0,0,0,0,0,0,10.6,6.25,0,0,3,1,5,55.6,0,0,0
0,1,0,0,3,10/2/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/2/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/2/1992,1,1,1,0,1,0,0,4.5,0,0,0,3,0,4,63.28,5,0,24.74
0,1,0,0,3,10/3/1992,1,1,1,0,1,0,0,2.8,0,0,0,3,0,0,0,2,0,15.31
0,1,0,0,3,10/3/1992,1,1,1,0,1,0,0,5,0,0,0,3,0,0,0,5,0,26.74
1,1,0,0,3,10/3/1992,1,1,0,0,0,0,0,21.27,2.5,0,0,3,0,4,69.96,4,0,31.15
0,1,0,0,3,10/3/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/4/1992,1,1,0,0,0,0,0,2.4,2.5,0,0,3,1,2,12.76,0,0,0
0,1,0,0,3,10/5/1992,1,1,1,0,1,0,0,2.7,0,0,0,3,0,0,0,4,0,29.09
0,1,0,0,3,10/5/1992,1,1,1,0,1,0,0,13.44,0,0,0,3,1,2,35.3,2,0,9.82
0,1,0,0,3,10/5/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/5/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/6/1992,0,0,0,0,0,0,0,7.04,2.5,0,0,3,1,2,11.02,0,0,0
0,1,0,0,3,10/6/1992,1,1,1,0,1,0,0,2.8,0,0,0,3,0,0,0,2,0,15.28
0,1,0,0,3,10/6/1992,1,1,1,0,1,0,0,7.8,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/6/1992,0,1,0,0,0,0,0,10.8,2.5,0,0,3,0,2,28.98,0,0,0
0,1,0,0,3,10/7/1992,1,1,1,0,1,0,0,0,0,0,0,3,1,2,17.14,0,0,0
0,1,0,0,3,10/7/1992,1,1,1,0,1,0,0,0,0,0,0,3,1,2,27.98,0,0,0
0,1,0,0,3,10/8/1992,1,1,0,0,0,0,0,2.8,2.5,0,0,3,1,2,14.96,0,0,0
0,1,0,0,3,10/8/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,4,0,27.55
0,1,0,0,3,10/8/1992,0,0,0,0,0,0,0,12.2,8.75,0,0,3,1,7,60.93,0,0,0
0,1,0,0,3,10/9/1992,0,0,0,0,0,0,0,0,0,0,0,3,1,4,45.06,0,0,0
0,1,0,0,3,10/9/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/9/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/10/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/10/1992,1,1,0,0,0,0,0,8,2.5,0,0,3,1,2,39.98,0,0,0
0,1,0,0,3,10/10/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/11/1992,1,1,1,0,1,0,0,5.44,0,0,0,3,0,0,0,4,0,29.07
1,1,0,0,3,10/11/1992,1,1,0,0,0,0,0,0,0,0,0,3,1,4,41.96,1,-1,9.08
0,1,0,0,3,10/12/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/12/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/13/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,2,0,13.38
0,1,0,0,3,10/13/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/13/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/13/1992,1,1,0,0,0,0,0,10.8,2.5,0,0,3,1,2,28.98,0,0,0
0,1,0,0,3,10/15/1992,1,1,0,0,0,0,0,16.96,0,0,0,3,0,7,70.93,4,0,13.95
0,1,0,0,3,10/15/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,3,46.47,0,0,0
0,1,0,0,3,10/15/1992,1,1,1,0,1,0,0,10.78,0,0,0,3,1,2,33.98,3,0,20.9
0,1,0,0,3,10/15/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/15/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/16/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/17/1992,1,1,1,0,1,0,0,21.84,0,0,0,3,1,3,23.67,6,0,37.28
0,1,0,0,3,10/19/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/19/1992,0,1,0,0,0,0,0,11.3,3.75,0,0,3,0,3,33.69,0,0,0
0,1,0,0,3,10/19/1992,1,1,0,0,0,0,0,0,0,0,0,3,1,2,13.98,0,0,0
0,1,0,0,3,10/19/1992,1,1,1,0,1,0,0,3.4,2.5,0,0,3,0,7,44.24,3,0,22.46
0,1,0,0,3,10/19/1992,0,0,0,0,0,0,0,1.92,2.5,0,0,3,1,2,10.36,0,0,0
0,1,0,0,3,10/21/1992,1,1,1,0,1,0,0,6.9,0,0,0,3,0,0,0,7,0,52.49
0,1,0,0,3,10/21/1992,1,1,1,0,1,0,0,36.4,0,0,0,3,1,10,109.9,0,0,0
0,1,0,0,3,10/21/1992,1,1,0,0,0,0,0,4.2,2.5,0,0,3,1,2,22.72,0,0,0
0,1,0,0,3,10/23/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/23/1992,1,1,1,0,1,0,0,5.6,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/23/1992,0,0,0,0,0,0,0,0,0,0,0,3,1,1,9.14,0,0,0
0,1,0,0,3,10/25/1992,1,1,0,0,0,0,0,8.4,0,0,0,3,1,2,14.96,5,0,29.91
0,1,0,0,3,10/25/1992,0,0,0,0,0,0,0,7.2,2.5,0,0,3,1,2,10.98,0,0,0
0,1,0,0,3,10/25/1992,1,1,1,0,1,0,0,18.8,0,0,0,3,1,5,74.62,0,0,0
0,1,0,0,3,10/25/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/25/1992,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/26/1992,1,1,1,0,1,0,0,1.66,0,0,0,3,1,1,8.29,0,0,0
0,1,0,0,3,10/26/1992,1,1,0,0,0,0,0,6.66,0,0,0,3,1,3,33.27,0,0,0
0,1,0,0,3,10/26/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/27/1992,1,1,1,0,1,0,0,3.22,0,0,0,3,0,0,0,2,0,16.09
0,1,0,0,3,10/27/1992,0,0,0,0,0,0,0,13.4,2.5,0,0,3,0,2,41.98,0,0,0
0,1,0,0,3,10/27/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/28/1992,0,1,0,0,0,0,0,10.8,2.5,0,0,3,0,2,31.3,0,0,0
0,1,0,0,3,10/30/1992,1,1,1,0,1,0,0,3.2,0,0,0,3,0,0,0,4,0,17.3
0,1,0,0,3,10/30/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,10/31/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0
0,1,0,0,3,10/31/1992,0,0,0,0,0,0,0,0,0,0,0,3,1,3,55.47,0,0,0
0,1,0,0,3,11/1/1992,1,1,1,0,1,0,0,8.56,0,0,0,3,1,2,19.25,0,0,0
0,1,0,0,3,11/1/1992,1,1,1,0,1,0,0,3.92,0,0,0,3,1,2,19.58,0,0,0
0,1,0,0,3,11/1/1992,1,1,1,0,1,0,0,9.2,0,0,0,3,1,2,20.98,0,0,0
0,1,0,0,3,11/2/1992,1,1,1,0,1,0,0,2.8,0,0,0,3,0,0,0,2,0,15.14
0,1,0,0,3,11/2/1992,1,1,0,0,0,0,0,8.92,2.5,0,0,3,0,2,19.58,0,0,0
0,1,0,0,3,11/3/1992,0,0,0,0,0,0,0,11.9,3.75,0,0,3,1,3,34.47,0,0,0
0,1,0,0,3,11/3/1992,1,1,0,0,0,0,0,11.18,3.75,0,0,3,0,3,33.42,0,0,0
0,1,0,0,3,11/3/1992,1,1,1,0,1,0,0,0,0,0,0,3,1,1,11.9,0,0,0
0,1,0,0,3,11/3/1992,1,1,1,0,1,0,0,0,0,0,0,3,1,3,28.97,0,0,0
0,1,0,0,3,11/3/1992,0,0,0,0,0,0,0,12.4,2.5,0,0,3,1,2,36.98,0,0,0
0,1,0,0,3,11/3/1992,0,0,0,0,0,0,0,5.12,2.5,0,0,3,1,2,27.38,0,0,0
0,1,0,0,3,11/4/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,8,-8.49,31.73
0,1,0,0,3,11/4/1992,0,0,0,0,0,0,0,7.68,0,0,0,3,1,2,38.38,0,0,0
0,1,0,0,3,11/6/1992,1,1,0,0,0,0,0,9.04,5,0,0,3,1,4,45.16,0,0,0
0,1,0,0,3,11/6/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,11/6/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,11/7/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,11/7/1992,0,0,0,0,0,0,0,10.04,5,0,0,3,1,4,28.16,0,0,0
0,1,0,0,3,11/7/1992,1,1,1,0,1,0,0,7.8,3.75,0,0,3,1,5,41.76,0,0,0
0,1,0,0,3,11/7/1992,0,0,0,0,0,0,0,3.84,2.5,0,0,3,1,2,20.36,0,0,0
0,1,0,0,3,11/9/1992,1,1,1,0,1,0,0,4,0,0,0,3,1,2,21.12,0,0,0
1,1,0,0,3,11/9/1992,1,1,0,0,0,0,10,113.42,0,0,0,3,0,2,21.09,7,0,39.21
0,1,0,0,3,11/10/1992,1,1,1,0,1,0,0,13.16,0,0,0,3,1,9,61.11,2,0,5.59
0,1,0,0,3,11/10/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,11/10/1992,1,1,1,0,1,0,0,4,0,0,0,3,0,0,0,3,0,21.71
0,1,0,0,3,11/10/1992,1,1,0,0,0,0,0,0,0,0,0,3,1,3,61.47,0,0,0
0,1,0,0,3,11/11/1992,1,1,1,0,1,0,0,21.22,0,0,0,3,1,4,48.96,1,0,8.58
0,1,0,0,3,11/11/1992,1,1,1,0,1,0,0,9.5,0,0,0,3,1,4,51.43,0,0,0
0,1,0,0,3,11/11/1992,1,1,1,0,1,0,0,2.8,0,0,0,3,0,0,0,2,0,15.14
0,1,0,0,3,11/12/1992,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,11/12/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,11/12/1992,0,0,0,0,0,0,0,7.38,3.75,0,0,3,1,3,39.45,0,0,0
1,1,0,0,3,11/13/1992,1,1,1,0,1,0,0,3.6,0,0,0,3,1,8,72.42,0,0,0
0,1,0,0,3,11/13/1992,1,1,1,0,1,0,0,8.42,0,0,0,3,1,2,19.02,0,0,0
0,1,0,0,3,11/13/1992,1,1,1,0,1,0,0,8.08,0,0,0,3,1,1,14.08,4,0,29.66
0,1,0,0,3,11/14/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,11/16/1992,0,0,0,0,0,0,0,9.92,2.5,0,0,3,0,2,25.56,0,0,0
0,1,0,0,3,11/17/1992,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,3,11/17/1992,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
